,M_1,M_2,M_3,M_5,M_6,M_8,M_9,M_10,M_12,M_18,M_19,M_21,M_22,M_24,M_25,M_26,M_27,M_28,M_29,M_30,M_31,M_32,M_33,M_34,M_35,M_36,M_37,M_39,M_40,M_42,M_44,M_45,M_46,M_47,M_48,M_49,M_50,M_51,M_54,M_55,M_56,M_57,M_58,M_61,M_64,M_66,M_67,M_68,M_69,M_70,M_72,M_73,M_76,M_78,M_79,M_80,M_84,M_87,M_88,M_89,M_92,M_94,M_95,M_98,M_99,M_100,M_102,M_105,M_107,M_108,M_109,M_110,M_111,M_112,M_113,M_114,M_115,M_116,M_117,M_118,M_119,M_120,M_121,M_122,M_123,M_125,M_127,M_129,M_130,M_131,M_132,M_133,M_134,M_135,M_136,M_137,M_138,M_139,M_140,M_141,M_142,M_143,M_144,M_145,M_148,M_149,M_152,M_155,M_156,M_159,M_160,M_161,M_162,M_164,M_165,M_166,M_167,M_168,M_170,M_171
s_016um_00227_00252-1,0.0032719076,0.0021475106,0.00012926757,0.001879245,0.00504601,0.00047975034,0.003057301,0.0058769584,-5.7462603e-06,3.427267e-07,2.066046e-05,0.0150038,0.0036214292,0.0004823655,-8.288771e-08,2.5555491e-05,-0.00023914129,0.0017433614,0.022999704,0.016087174,0.00034616143,0.013804406,0.010338873,0.012576222,-4.155934e-05,-1.501292e-06,-2.6356429e-05,0.00280042,-5.0943345e-07,0.014625758,0.020352423,8.171052e-05,0.008477479,0.00032339245,0.0001539141,-0.00024021417,9.5348805e-06,0.014996558,8.524209e-05,0.018768221,0.000402458,0.0013287663,0.010477066,0.0002571717,0.014780134,1.04904175e-05,0.02471903,6.862357e-05,0.00023531169,0.023180902,1.5161932e-06,-5.355105e-09,0.00014583021,-4.4237822e-09,0.032818258,0.00010578334,0.004266843,0.00011564046,0.010472268,0.0056083202,-2.8315932e-05,0.0039981008,0.0037771463,0.005004421,0.009021193,0.0010014772,0.014605701,0.0054189563,0.0061692,0.006686896,0.007814258,0.028636247,0.0043866336,0.00013656169,0.00048412383,0.018854499,0.007441789,0.009232789,1.8551946e-05,-1.2433156e-06,0.002860248,0.015827954,-5.234033e-07,0.02662769,3.366545e-05,6.694347e-05,-0.00014595687,0.00016011298,0.021408528,-0.00013834983,6.756559e-05,1.1725351e-06,0.00435476,0.016108483,0.006227523,0.022070676,-4.0058047e-05,0.026625097,0.044855475,0.0034154803,0.037446618,3.4350902e-05,0.013179988,0.0008957982,0.030370176,0.030329853,0.02499944,0.00083202124,0.00091312826,0.029932886,6.562844e-05,0.00014158338,0.00055315346,0.0002174452,0.008950263,0.00011006743,1.1874363e-08,0.0027074516,0.004751131,0.015259534
s_016um_00249_00035-1,0.003293246,0.0021786988,0.00013833493,0.0018510967,0.0050240755,0.00014489144,0.0030577183,0.0057196915,1.3085082e-07,-2.7939677e-09,3.88287e-05,0.014992088,0.0014632493,0.0004511252,-4.4237822e-07,1.5512109e-05,-0.00024306029,0.0018911511,0.02228126,0.016861558,0.00033842027,0.013640314,0.011606306,0.014064163,-7.050112e-05,-2.561137e-09,-2.6408583e-05,0.002834484,-2.4586916e-07,0.014388174,0.020358622,2.1826476e-05,0.0084454715,0.0014386475,0.0002079159,-0.00024023652,1.2896955e-05,0.015013009,7.387623e-05,0.018653393,0.0003926754,0.001327157,0.009329468,0.00036466867,0.01478067,1.4368445e-05,0.024682611,0.00012693554,0.00022244453,0.022791386,-6.2603503e-06,-1.4621764e-06,-1.6205013e-06,-7.0314854e-08,0.033254832,0.0005148202,0.004305795,6.5300614e-05,0.0104442835,0.0056091547,-1.7475337e-05,0.0039933175,0.0037696958,0.0050060153,0.009023309,0.0011429042,0.014637709,0.0054181516,0.0061152875,0.006695956,0.007812381,0.028636217,0.004440829,5.993247e-05,0.00057748705,0.018865466,0.0072636902,0.009062976,-6.61239e-08,-7.21775e-09,0.0032061785,0.015595138,-2.5257468e-06,0.027411014,1.3113022e-05,0.00031788647,-0.00014726073,0.0001532808,0.021418959,-0.00013938546,5.3316355e-05,2.477318e-07,0.0042110533,0.016009927,0.006572336,0.021773517,-3.758073e-05,0.02699694,0.044991612,0.003424108,0.03750518,3.2853335e-05,0.013179213,0.00084251165,0.028878808,0.030181944,0.024202585,0.0008608103,0.000606969,0.029858768,2.361834e-06,0.00014235824,0.0005252585,0.00021587312,0.009427786,0.00023210794,-2.9522926e-07,0.001280114,0.0047439784,0.0148433745
s_016um_00154_00209-1,0.0032862723,0.0021351576,0.0008004904,0.0019034445,0.0050495714,9.100139e-05,0.0030766875,0.005702287,-2.6781112e-05,2.0358711e-05,7.3667616e-07,0.015035778,0.016570896,0.0005528033,-1.6540289e-06,3.33488e-05,-0.00024218857,0.002240464,0.023110777,0.01640451,0.00036736578,0.013899386,0.0069167316,0.011938065,-2.9150397e-05,-2.0116568e-06,-2.642721e-05,0.0029978752,-7.171184e-07,0.014168918,0.020276785,5.8159232e-05,0.008422524,0.0004831627,0.00017999113,-0.00024023652,1.899898e-06,0.015035808,2.0142645e-05,0.018666178,0.00039307773,0.001327768,0.013424128,0.00026661158,0.014780372,4.5064837e-05,0.024234831,6.761402e-06,0.0002233684,0.022966981,1.4573336e-05,-2.2910535e-07,7.264316e-08,-2.8405339e-08,0.032033533,0.00033024698,0.0041035116,6.247312e-05,0.010438591,0.0056070685,-6.773323e-05,0.0039921403,0.0037794262,0.0050156564,0.009216309,0.0012682229,0.014899075,0.005457729,0.005962312,0.0066994727,0.008494616,0.028636187,0.004430175,0.0016006082,0.00046228617,0.018841386,0.007188022,0.011252075,1.0617077e-07,2.0954758e-08,0.0006893277,0.015208662,-8.618459e-06,0.028743595,4.5258552e-05,0.00010998547,-0.00014740229,3.4164637e-05,0.021457344,-0.00013201684,4.2129308e-05,-3.842637e-06,0.004020676,0.015650928,0.006303251,0.021192014,-4.7225505e-05,0.026774466,0.04293832,0.0034134686,0.037428766,3.154576e-05,0.013201833,0.00085790455,0.02867791,0.030147493,0.024462104,0.0003215149,0.000410527,0.0299308,-1.0477379e-08,0.000118136406,0.0005491972,0.0002239123,0.0070393384,0.00016863644,-3.7252903e-07,0.0050424337,0.0047352165,0.014473826
s_016um_00169_00068-1,0.0033692122,0.0022006333,0.0001937002,0.0018446147,0.005054176,0.00032176077,0.0031160563,0.0057860017,1.3686717e-05,1.7462298e-09,3.8169324e-05,0.015001208,0.0017888248,0.0004567653,-2.514571e-08,1.5679747e-05,-0.00022149086,0.0020453632,0.02191335,0.01620087,0.00037383288,0.01410374,0.011436552,0.01139757,-6.529316e-05,9.071082e-06,-2.6341528e-05,0.0028354079,-2.4586916e-07,0.015007824,0.020378321,0.0002573356,0.008211881,0.00026602298,0.00014125556,-0.00024022907,5.925074e-06,0.014984131,0.00021993369,0.018740445,0.00041171163,0.0013553947,0.009514928,0.0004754737,0.014783382,1.5676022e-05,0.024519622,0.00014784187,0.00023005158,0.023141772,-6.8675727e-06,-1.4901161e-06,-3.7066638e-06,2.910383e-10,0.032648027,7.50348e-05,0.004060507,6.690249e-05,0.01045385,0.005610943,-2.5261194e-05,0.0039803833,0.0037708879,0.005006328,0.009014875,0.0011380613,0.014569193,0.005421102,0.006429404,0.006673306,0.007449597,0.028637022,0.004434377,3.5494566e-05,0.0007558614,0.018870503,0.007300645,0.009032458,3.343448e-07,3.5669655e-07,0.0052960217,0.015690804,2.8405339e-08,0.028182328,3.784895e-06,0.00024087727,-0.00014570355,4.3042004e-05,0.021546543,-0.00013769418,9.36687e-05,8.713454e-06,0.0042816848,0.016292453,0.007855415,0.02292031,-2.5756657e-05,0.027669728,0.048304886,0.0034266412,0.037578434,3.7435442e-05,0.013180912,0.0008765161,0.02982667,0.030624837,0.025919437,0.0024326146,0.0021308362,0.030115306,3.3982098e-05,0.00014854223,0.000552766,0.00023376197,0.010180533,0.00048083812,1.6018748e-07,0.0016346276,0.004738331,0.015157759
s_016um_00136_00098-1,0.00346151,0.0020471364,0.0021523535,0.00166893,0.005093828,1.5962869e-06,0.003049016,0.0055693686,-1.0535121e-05,1.6838312e-06,-1.7546117e-06,0.015016079,9.076297e-05,0.00053901225,-5.6345016e-05,1.3392419e-05,1.9740313e-05,0.0014071018,0.021120042,0.014649719,0.0009840578,0.014396876,0.00046297163,0.007375121,-0.0013044626,-9.5926225e-06,-2.6296824e-05,0.002078861,1.2200326e-07,0.0129315555,0.020149797,4.1071326e-05,0.008107722,-0.00013483316,8.191168e-05,-0.00024023652,1.2340024e-07,0.01504451,-0.0009211898,0.01852572,0.00032714754,0.0017069876,0.007518798,7.2166324e-05,0.014798969,6.129965e-06,0.023548335,-7.4505806e-08,0.00023450702,0.02314058,-1.0477379e-09,0.0015739352,-0.0004889518,2.4847686e-06,0.031387895,-0.000112205744,0.003519833,0.0011765659,0.011407644,0.0068455935,3.958121e-09,0.004012972,0.0037326217,0.0056827962,0.008913755,0.0006316304,0.014389664,0.0054545403,0.0043061823,0.006621361,0.0069192946,0.028657943,0.0043310523,6.1083585e-05,0.00028147548,0.018840402,0.007314384,0.008864284,2.7917325e-05,0.00078979135,0.0006669313,0.015307933,-2.272427e-06,0.028886974,2.47173e-06,0.00025480986,-0.00014746189,7.0929527e-06,0.02475524,0.005112171,0.0026174039,-4.919991e-05,0.004110411,0.015150726,0.009045631,0.021136045,-9.1426075e-05,0.025976837,0.028041482,0.0034121424,0.037420154,2.4091452e-05,0.013178974,0.0007352978,0.025174946,0.029520988,0.023172617,-1.1129305e-07,0.0006997138,0.029670596,6.3702464e-07,6.916374e-05,0.00047536194,0.00018397719,0.0058707595,2.8260052e-05,-0.0003939867,0.00023127347,0.004733652,0.014883161
s_016um_00218_00331-1,0.0032376498,0.0021255463,0.0005152598,0.0018212199,0.005031407,0.00026942044,0.0032652467,0.0057052374,-5.122274e-09,2.910383e-11,1.5746802e-05,0.014982343,0.0052743554,0.0004962534,-4.6752393e-07,2.989173e-05,-0.00023841113,0.0014950335,0.022079974,0.016418815,0.00033231825,0.013811469,0.008663386,0.010204792,-8.4497035e-05,-2.4382025e-06,-2.6311725e-05,0.0026127845,-2.3376197e-07,0.014051914,0.020318627,0.0002905801,0.008379191,0.00047848374,0.00012867153,-0.00024023652,3.6787242e-06,0.01500988,2.918765e-05,0.018559992,0.0003926456,0.001376301,0.011592984,0.00021509081,0.014780402,1.3422221e-05,0.02484861,9.587407e-05,0.00021810085,0.022547156,6.9588423e-06,-9.313226e-08,7.386133e-05,-5.5879354e-09,0.032534778,0.00016915053,0.004236117,5.511567e-05,0.010458112,0.00560838,-5.032122e-05,0.00400351,0.003774047,0.0050058663,0.008999705,0.0010441393,0.014649481,0.005407825,0.005835533,0.00667271,0.008702874,0.028636277,0.0043847263,4.4338405e-05,0.00062188506,0.018857956,0.0073860884,0.009208143,8.367747e-05,-4.0825456e-05,0.0050010234,0.01616618,-5.820766e-09,0.027576715,6.199628e-05,0.0001277104,-0.000110797584,5.2463263e-05,0.021371245,-0.0001385808,5.140528e-05,2.0954758e-09,0.0041898787,0.01584959,0.0058297813,0.021824837,-4.259497e-05,0.026962012,0.04310733,0.0034167916,0.03745666,3.2804906e-05,0.013179928,0.00085939467,0.030558467,0.030508548,0.026815414,0.00056679547,0.002250746,0.029836833,1.7073005e-05,0.00013035536,0.00051697344,0.00020890683,0.00877136,0.00022428483,1.4528632e-07,0.0022121966,0.0047592223,0.015029311
s_016um_00003_00112-1,0.0032871068,0.0021846294,0.00013308227,0.0018647313,0.005036682,0.0002309382,0.0030454993,0.0059701204,-6.9774687e-06,1.1641532e-10,3.1515956e-05,0.014995843,0.0026720315,0.00045587867,-6.9849193e-09,1.9531697e-05,-0.00023373216,0.0012285709,0.021895975,0.015715033,0.00033816695,0.014193445,0.010484338,0.012321234,-9.217113e-05,1.0007992e-05,-2.6408583e-05,0.0026980639,-1.238659e-07,0.014285833,0.020440012,1.1499971e-05,0.008589864,0.0008651763,0.00013552606,-0.00024022907,1.5817583e-05,0.015015781,0.00018686056,0.01915738,0.0004119724,0.0013231337,0.010072261,0.00029482692,0.014779836,9.968877e-06,0.024745047,0.00016887486,0.00021573156,0.0227274,-1.5195459e-05,5.820766e-11,0.00020366162,-3.213063e-08,0.034073323,0.0010606498,0.004634008,3.0323863e-05,0.010489106,0.005608171,-4.4759363e-06,0.004085824,0.0037909448,0.005013332,0.00899592,0.0010787398,0.014602095,0.0054244995,0.006658584,0.006808907,0.007834196,0.028636217,0.0044983476,0.00028998405,0.00047159195,0.018867612,0.007488996,0.008693457,1.2759119e-07,0.0,0.0024706274,0.01590386,-2.3208559e-06,0.026284933,5.06863e-05,6.164238e-05,-0.00014613569,0.00022404641,0.021354407,-0.00013919175,4.4457614e-05,7.0780516e-08,0.0043046772,0.016023397,0.006468296,0.021361798,-4.2758882e-05,0.026621908,0.0427303,0.0034194887,0.037467748,3.360957e-05,0.013179064,0.0008328408,0.029286295,0.030473828,0.02458772,0.000604704,0.00095289946,0.029799283,1.6968697e-05,0.00013923645,0.00050843507,0.00020465255,0.009455681,0.00012678653,0.00014012307,0.001024127,0.004740864,0.015038133
s_016um_00059_00282-1,0.003173411,0.0021158457,0.00025711954,0.0018940717,0.00502871,0.00010255724,0.003036335,0.0060896277,-1.5124679e-06,-2.4121255e-07,9.9256635e-05,0.014985979,0.001946032,0.0004947558,-3.1199306e-08,4.2516738e-05,-0.00023607165,0.0011591762,0.02235043,0.015867442,0.00032951683,0.013892293,0.010264903,0.012297183,-8.15317e-05,-4.108995e-06,-2.6069582e-05,0.0031313002,-1.2479722e-07,0.013902307,0.020421445,2.8591603e-05,0.008684784,0.0005948022,0.0001372993,-0.0002368465,1.5866011e-05,0.015003264,2.8636307e-05,0.018867314,0.00039670616,0.0013657212,0.009706229,0.00022044033,0.014788568,1.751259e-05,0.024642259,0.00019079447,0.0002328381,0.022968233,-2.3581088e-06,1.44355e-08,0.00017176569,7.0076436e-05,0.033964843,0.00056836754,0.004269168,5.215779e-05,0.010498643,0.0056140423,3.4570694e-05,0.004064679,0.0037995577,0.005006239,0.00902006,0.000977397,0.014701337,0.005420506,0.0061986744,0.006685853,0.008231282,0.028636336,0.0043113083,1.2699515e-05,0.00048241764,0.018865317,0.0072267354,0.009151906,5.3551048e-08,-4.286319e-05,0.0013063699,0.015662104,-5.2955e-06,0.026236683,7.928908e-05,4.5612454e-05,-0.00013249367,8.069724e-05,0.021636456,-0.00013702363,5.022064e-05,3.008172e-07,0.004292786,0.015977591,0.008755624,0.02224043,-3.9339066e-05,0.026547581,0.043471545,0.0034132302,0.0374282,3.1042844e-05,0.013179034,0.0008289516,0.028054833,0.030018538,0.024571836,0.00054202974,0.00038470328,0.029858083,9.6503645e-06,0.0001443103,0.00050993264,0.00021187961,0.008989334,0.0001848042,-6.6682696e-07,0.0012518466,0.004739508,0.014883459
s_016um_00071_00213-1,0.0032341331,0.0021488816,0.00023481995,0.0018719137,0.0051733404,0.00025110692,0.0030679703,0.0057435036,-1.642853e-06,1.7462298e-10,2.2497028e-05,0.014992744,0.0034895092,0.00044573843,3.7252903e-09,1.3474375e-05,-0.00023049116,0.0045662373,0.02224034,0.01573041,0.0003406331,0.013939112,0.006606251,0.011019826,-1.661107e-05,-1.5692785e-07,-2.6389956e-05,0.003080517,-1.9278377e-07,0.015358269,0.020335436,3.605336e-05,0.008250445,0.00022421777,0.00016527623,-0.00024023652,4.0065497e-06,0.015001565,7.034466e-05,0.018826962,0.00038256496,0.0013737082,0.009622753,0.00037122518,0.014780939,1.5489757e-05,0.025091767,0.0003632605,0.00024197996,0.023019642,-1.9669533e-06,-6.239861e-08,2.4214387e-08,1.0868534e-06,0.03270352,9.3728304e-05,0.0038769692,0.00015123188,0.010479689,0.0056102574,-4.284084e-08,0.0039677024,0.0037574172,0.005006343,0.009022832,0.0011002123,0.014681876,0.0054336786,0.0067104995,0.0066646934,0.008260936,0.028636336,0.004367277,5.9429556e-05,0.00083465874,0.018871874,0.0072380304,0.00895986,5.8859587e-07,-1.0244548e-07,0.0023679733,0.015813142,-6.2286854e-06,0.027707696,4.4971704e-05,0.00018377602,-0.00014430285,3.882125e-05,0.021553904,-0.00012972206,9.932369e-05,2.3972243e-06,0.00428091,0.016059399,0.00732702,0.022574961,-3.2149255e-05,0.026800752,0.045612514,0.003416583,0.037464857,3.265962e-05,0.013179779,0.00084865093,0.027707696,0.030049682,0.024671018,0.0014771074,0.00066925585,0.029920846,0.0002206564,0.00015389174,0.000523448,0.00021675229,0.010031313,0.00022749603,-1.4662743e-05,0.0029874742,0.0047357827,0.015329748
s_016um_00288_00231-1,0.0032655597,0.0021376312,0.00083354115,0.0018461198,0.0050133467,0.00012843311,0.003012091,0.005840987,2.5425106e-07,3.4924597e-09,5.5633485e-05,0.01500231,0.0039588064,0.0005001947,-1.501292e-06,2.3141503e-05,-0.00021838397,0.000667423,0.021838665,0.0151433945,0.0003485754,0.013650805,0.00457184,0.011357576,-0.00017544627,0.00015991181,-2.642721e-05,0.002827227,-1.1641532e-07,0.013510764,0.020421714,4.2561442e-07,0.008439362,0.00039354712,0.000121861696,-0.00024022907,1.36345625e-05,0.0149998665,-4.6100467e-07,0.01801157,0.0003388971,0.0013675392,0.010566443,0.00012620538,0.014781624,2.4564564e-05,0.025033325,0.00034386665,0.00021506846,0.022489727,-1.5027821e-05,4.249811e-05,0.00023149699,-3.1199306e-07,0.034494936,0.0018356293,0.00467892,0.00022089481,0.0105449855,0.0056070387,3.958121e-09,0.004058078,0.003796339,0.0050055385,0.009054959,0.0010268539,0.015002787,0.0053929538,0.0066669285,0.0066719055,0.008597255,0.028636187,0.004355237,6.7893416e-05,0.00078487396,0.018864423,0.0072092116,0.009385943,-1.2340024e-08,-1.4964491e-05,0.0018393248,0.015479237,-7.4040145e-06,0.026657552,3.886223e-05,0.00012076646,-0.00014834106,4.4822693e-05,0.02136308,-0.00013904274,5.3822994e-05,3.0640513e-06,0.0040420145,0.016344845,0.005556464,0.021181226,-3.6388636e-05,0.025787443,0.04163167,0.0034128428,0.037424833,2.6781112e-05,0.013179004,0.00077325106,0.02568546,0.029536158,0.023557723,0.0020809472,0.0014930665,0.029613584,0.00021900982,0.00015056133,0.00046932697,0.00017604232,0.010166407,1.8164515e-05,5.9954822e-05,0.0011350513,0.0047382712,0.016229361
s_016um_00207_00093-1,0.0033245683,0.0021558255,0.0002577901,0.0019488484,0.0051234365,0.00026946515,0.0031816512,0.005740404,1.8283725e-05,-7.21775e-09,3.983453e-05,0.015025109,0.0024852604,0.00045663863,-1.2805685e-07,2.0727515e-05,-0.0002252385,0.0032583028,0.02217576,0.016372114,0.00036501884,0.01451996,0.010881633,0.011014223,-4.419312e-05,2.0023435e-06,-2.6352704e-05,0.0027403831,-2.7287751e-07,0.015006065,0.02050531,0.00018900633,0.008195132,0.00027163327,0.00012605637,-0.00024023652,5.5097044e-06,0.0149692595,0.00033019483,0.018904537,0.00041258335,0.0013470203,0.010015607,0.0004503876,0.014787972,1.3396144e-05,0.024542391,0.00016127527,0.00023293495,0.023351371,-1.8961728e-06,-1.1827797e-07,-3.6042184e-07,5.820766e-10,0.03286943,9.5412135e-05,0.004251078,2.527982e-05,0.010463119,0.0056096613,-1.7154962e-05,0.004004821,0.003781721,0.0050067306,0.009049296,0.0011470765,0.014619648,0.00542295,0.0059887767,0.006679088,0.007413149,0.028636813,0.004594624,5.935505e-05,0.00059612095,0.01886177,0.007279247,0.010148972,4.1816384e-07,-6.9849193e-07,0.007611215,0.01586023,9.825453e-08,0.02922079,4.6528876e-06,0.00025315583,-0.00014294684,7.440895e-05,0.021458358,-0.00013697892,7.615611e-05,1.713261e-05,0.004270673,0.016426891,0.006412536,0.022519201,-3.0383468e-05,0.027595907,0.04545164,0.0034268498,0.037555963,3.4380704e-05,0.013259798,0.00085404515,0.029074699,0.030523121,0.025569081,0.0024261922,0.0014268607,0.029878825,9.8094344e-05,0.00014968961,0.00053313375,0.00022941828,0.010514796,0.0005440265,-2.9150397e-07,0.0014996827,0.004732594,0.015126556
s_016um_00362_00169-1,0.0031541884,0.0020768195,6.0427934e-05,0.0017844886,0.005025819,0.00014400482,0.0031594932,0.005476743,-0.000101707876,9.52743e-07,-1.8812716e-07,0.014981747,0.00022652,0.000429973,-5.5335462e-05,8.5271895e-06,-0.00017429888,0.0026661307,0.021035224,0.015043229,0.0001995489,0.0134500265,0.0013603419,0.0060761273,-0.00047501922,2.910383e-11,-2.5581568e-05,0.0019663274,-1.0617077e-06,0.013740212,0.020199686,5.696714e-05,0.007882416,2.1208078e-05,0.00018858165,-0.00021496415,6.398186e-07,0.014964461,-4.786998e-06,0.017457932,0.00031287223,0.0011755079,0.0073876083,0.00015324354,0.014786005,6.163493e-06,0.023895085,-4.4237822e-09,0.00022414327,0.022498429,-1.1594966e-07,-1.45845115e-05,-0.00028958172,5.405396e-06,0.033483893,5.2209944e-06,0.0036824346,2.1938235e-05,0.010442138,0.005724162,-9.2983246e-05,0.003933221,0.0037472397,0.0050444007,0.00900051,0.0009313673,0.014538139,0.0054142177,0.004175648,0.0067177713,0.0073545873,0.028636187,0.0042512417,3.632158e-08,0.00024616718,0.018838644,0.0069443583,0.0088638365,-1.3243407e-06,-4.027039e-06,0.0024395138,0.014447182,0.00018090755,0.028693676,-5.48698e-05,0.0009160489,-0.00014515966,9.825453e-06,0.021736413,-6.486848e-05,0.00019285828,-1.7546117e-06,0.0040533245,0.0155026615,0.006254941,0.021698296,-5.011633e-05,0.025717765,0.037863642,0.003415525,0.03744656,2.9031187e-05,0.013178974,0.0007703155,0.02707079,0.030121088,0.023617327,0.0010426939,0.0001810193,0.029583097,-5.4929405e-05,0.00011718273,0.00050438195,0.00021398067,0.010555148,0.00023730099,-0.00026147068,0.0005483031,0.00473772,0.014199913
s_016um_00209_00028-1,0.0032463223,0.002136007,0.00025304407,0.0018794686,0.0050938576,0.00026659667,0.0030723512,0.0057998896,5.355105e-09,-1.3504177e-08,4.5143068e-05,0.014988542,0.0025512427,0.00048571825,-6.519258e-09,1.6793609e-05,-0.00023273379,0.003373742,0.022393972,0.016478866,0.0003688261,0.01395607,0.013564736,0.01184386,-4.5429915e-05,-2.0395964e-06,-2.6360154e-05,0.003046766,-3.2316893e-07,0.014139563,0.020370036,0.000110037625,0.00847134,0.00046120584,0.00021107495,-0.00024022907,7.3313713e-06,0.015011013,7.144362e-05,0.018922895,0.0003990978,0.0013659596,0.010008395,0.0002535507,0.014782488,1.5974045e-05,0.02459541,0.00013054162,0.0002264753,0.023006946,-1.5133992e-09,-2.3748726e-08,2.0191073e-06,1.611188e-07,0.032862425,0.0001751408,0.0041921884,0.00010525435,0.010462314,0.0056088865,-2.3651868e-05,0.0039974004,0.0037749112,0.005006939,0.009031534,0.0010676831,0.01471144,0.0054187477,0.0064482093,0.006670654,0.007937223,0.028636426,0.004418388,3.4373254e-05,0.0005532056,0.018863797,0.007306725,0.009109676,1.3392419e-06,-7.869676e-08,0.0035991818,0.015784174,-1.0635704e-06,0.027900279,3.84748e-05,0.00016582012,-0.00014461577,9.4264746e-05,0.021438956,-0.00013765693,5.9377402e-05,1.2535602e-06,0.0043008924,0.016113967,0.0068379343,0.02220872,-3.0584633e-05,0.02666074,0.048059165,0.0034178644,0.037461042,3.360957e-05,0.01317963,0.000860706,0.029425204,0.030416697,0.024908483,0.0011314005,0.00085398555,0.029874057,7.746369e-05,0.00015427172,0.0005436763,0.00021596998,0.0096202195,0.00011616945,8.6892396e-07,0.0022605062,0.0047388077,0.015226632
s_016um_00301_00391-1,0.0031948686,0.0021361709,8.0589205e-05,0.0018820614,0.005061999,5.5667013e-05,0.0030390322,0.0057610273,-9.769574e-07,9.5460564e-08,2.9027462e-05,0.014993578,0.0034288913,0.00044348836,-1.1874363e-08,1.5798956e-05,-0.00024493784,0.002240777,0.022017807,0.0157457,0.0003639683,0.013722509,0.0055963695,0.0125489235,-0.00012256205,-7.21775e-08,-2.5492162e-05,0.0026941895,-5.085021e-07,0.013523161,0.020411313,4.6782196e-05,0.008459896,0.0005600676,0.00018041581,-0.00024022162,2.054125e-05,0.015012622,8.586794e-06,0.018310755,0.0003540665,0.0014236867,0.010044038,0.00020316988,0.014780432,9.546056e-06,0.025583804,0.00010167062,0.00021594018,0.022594392,-2.1923333e-06,2.8871e-07,-2.3417175e-05,5.653128e-07,0.033109814,0.0002598688,0.004155308,0.0001064688,0.010500193,0.005607158,-5.947426e-06,0.0040245205,0.0037810802,0.005014494,0.009051025,0.0009923726,0.01473248,0.005407363,0.006559968,0.0066658556,0.008100897,0.028636217,0.004348889,3.5747886e-05,0.00076016784,0.018873692,0.0073806643,0.008483589,3.2410026e-07,4.0642917e-06,0.0017914623,0.01576522,-8.953735e-06,0.027032793,0.00016852468,0.0002585426,-0.00014668703,0.0001084283,0.021395177,-0.00013914704,6.5308064e-05,-2.910383e-10,0.0042368323,0.015712053,0.00580588,0.02200517,-4.2885542e-05,0.026524454,0.04195124,0.0034198463,0.03746888,2.9049814e-05,0.013179004,0.00081184506,0.027038872,0.029749602,0.024520695,0.0006457791,0.00059747696,0.029630512,3.4563243e-05,0.00013267994,0.0004911572,0.00019937754,0.008273482,0.00011207163,-8.8475645e-09,0.0013132542,0.0047412664,0.015145421
